N,P,APE,kappa,runtime,K,dt
50,10000,0.0332379,3.62389e+12,0.0908115,110,0.02
35,10000,0.152268,2.99537e+12,0.0629759,110,0.0285714
20,10000,0.121776,2.18074e+12,0.0364994,110,0.05
15,10000,0.700252,1.80781e+12,0.0300123,110,0.0666667
10,10000,1.64628,1.48629e+12,0.0201734,110,0.1
5,10000,2.79752,1.05999e+12,0.0099644,110,0.2
3,10000,3.81399,7.71736e+11,0.0050942,110,0.333333
2,10000,3.49349,6.06624e+11,0.0034501,110,0.5
1,10000,11.4144,0,0.0016582,110,1
10000,10000,0.407956,2.02159e+14,21.3145,110,0.0001
7500,10000,1.23225,3.81418e+14,19.0244,110,0.000133333
5000,10000,0.967627,2.7e+14,10.0684,110,0.0002
2500,10000,0.563603,1.23361e+14,4.86948,110,0.0004
1000,10000,0.497929,5.29248e+13,1.72475,110,0.001
500,10000,0.594067,2.76077e+13,0.842015,110,0.002
250,10000,0.078331,1.40369e+13,0.421576,110,0.004
200,10000,0.0804718,1.11724e+13,0.334411,110,0.005
150,10000,0.653531,8.3726e+12,0.250828,110,0.00666667
100,10000,1.86376,6.59304e+12,0.16698,110,0.01
50,10000,0.781104,3.68068e+12,0.0842462,110,0.02
35,10000,0.428921,2.87733e+12,0.0626502,110,0.0285714
20,10000,0.16456,2.20358e+12,0.0361635,110,0.05
15,10000,1.58633,1.90888e+12,0.0275893,110,0.0666667
10,10000,0.609252,1.55443e+12,0.0181688,110,0.1
5,10000,0.909327,1.09201e+12,0.0091064,110,0.2
3,10000,3.49522,7.66318e+11,0.0050677,110,0.333333
2,10000,3.98803,5.79839e+11,0.0032177,110,0.5
1,10000,12.0586,0,0.0013559,110,1
10000,10000,1.11033,1.98999e+14,21.3307,110,0.0001
7500,10000,0.843726,3.92158e+14,19.2218,110,0.000133333
5000,10000,0.24754,2.66467e+14,9.9847,110,0.0002
2500,10000,1.06202,1.25629e+14,4.99035,110,0.0004
1000,10000,0.437124,5.26836e+13,1.75107,110,0.001
500,10000,0.126159,2.69486e+13,0.842781,110,0.002
250,10000,0.07653,1.34971e+13,0.421836,110,0.004
200,10000,0.852825,1.07661e+13,0.341769,110,0.005
150,10000,1.62746,8.82298e+12,0.250518,110,0.00666667
100,10000,0.472013,6.28253e+12,0.184188,110,0.01
50,10000,0.627717,3.70613e+12,0.089995,110,0.02
35,10000,1.31934,3.09768e+12,0.0638537,110,0.0285714
20,10000,0.268155,2.10275e+12,0.036285,110,0.05
15,10000,0.690662,1.83771e+12,0.0272224,110,0.0666667
10,10000,2.18841,1.55515e+12,0.0185552,110,0.1
5,10000,1.07731,1.04725e+12,0.0092866,110,0.2
3,10000,2.11534,7.44584e+11,0.0050651,110,0.333333
2,10000,6.19381,6.37347e+11,0.0030413,110,0.5
1,10000,9.48338,0,0.0012694,110,1
10000,10000,0.035768,1.98793e+14,22.8504,110,0.0001
7500,10000,0.855608,3.84672e+14,20.59,110,0.000133333
5000,10000,1.18614,2.50957e+14,10.1083,110,0.0002
2500,10000,0.867382,1.3448e+14,4.94753,110,0.0004
1000,10000,0.0465199,5.24517e+13,1.77787,110,0.001
500,10000,0.292855,2.71539e+13,0.84245,110,0.002
250,10000,1.61572,1.38731e+13,0.411125,110,0.004
200,10000,0.37287,1.12043e+13,0.346473,110,0.005
150,10000,0.584997,8.9045e+12,0.252491,110,0.00666667
100,10000,1.36423,6.28781e+12,0.170747,110,0.01
50,10000,1.54282,3.80803e+12,0.0854718,110,0.02
35,10000,0.733745,3.01944e+12,0.0620747,110,0.0285714
20,10000,0.672835,2.12212e+12,0.0354158,110,0.05
15,10000,1.52166,1.86875e+12,0.0261937,110,0.0666667
10,10000,1.45085,1.65927e+12,0.0180764,110,0.1
5,10000,2.25479,1.06218e+12,0.0087814,110,0.2
3,10000,2.71219,7.61448e+11,0.0052154,110,0.333333
2,10000,6.43481,6.21972e+11,0.003372,110,0.5
1,10000,12.601,0,0.0013793,110,1
10000,10000,0.105781,2.11648e+14,22.1849,110,0.0001
7500,10000,0.174998,3.8731e+14,19.4219,110,0.000133333
5000,10000,0.37534,2.56817e+14,9.79368,110,0.0002
2500,10000,0.251955,1.31389e+14,4.82505,110,0.0004
1000,10000,0.069971,5.19935e+13,1.76904,110,0.001
500,10000,0.474236,2.67818e+13,0.847696,110,0.002
250,10000,0.413878,1.40507e+13,0.419986,110,0.004
200,10000,0.0552228,1.17065e+13,0.347194,110,0.005
150,10000,0.302236,8.74028e+12,0.261102,110,0.00666667
100,10000,0.101717,6.1062e+12,0.169099,110,0.01
50,10000,0.247697,3.69719e+12,0.0879332,110,0.02
35,10000,0.24641,2.90477e+12,0.0623466,110,0.0285714
20,10000,0.584302,2.14604e+12,0.0357351,110,0.05
15,10000,1.34225,1.88267e+12,0.0264925,110,0.0666667
10,10000,0.93076,1.58843e+12,0.0177726,110,0.1
5,10000,3.08595,1.08051e+12,0.0086895,110,0.2
3,10000,2.09567,7.54557e+11,0.0055876,110,0.333333
2,10000,6.01058,6.38919e+11,0.0031811,110,0.5
1,10000,11.0381,0,0.0012704,110,1
10000,10000,0.447529,2.05487e+14,20.9121,110,0.0001
7500,10000,0.0157514,3.797e+14,19.3658,110,0.000133333
5000,10000,1.13883,2.54563e+14,9.87462,110,0.0002
2500,10000,0.180022,1.31229e+14,4.88393,110,0.0004
1000,10000,0.749938,5.32741e+13,1.77822,110,0.001
500,10000,0.802956,2.60883e+13,0.857496,110,0.002
250,10000,0.708239,1.3922e+13,0.419158,110,0.004
200,10000,0.0994415,1.13189e+13,0.33723,110,0.005
150,10000,0.0440597,9.06788e+12,0.253457,110,0.00666667
100,10000,0.0698544,6.83538e+12,0.168424,110,0.01
50,10000,0.655425,3.77928e+12,0.0878623,110,0.02
35,10000,1.55424,3.06138e+12,0.0627474,110,0.0285714
20,10000,1.4622,2.24016e+12,0.0358579,110,0.05
15,10000,0.586481,1.94478e+12,0.026628,110,0.0666667
10,10000,0.131106,1.52408e+12,0.017765,110,0.1
5,10000,3.31864,1.06308e+12,0.0088484,110,0.2
3,10000,1.45179,7.77344e+11,0.0051865,110,0.333333
2,10000,4.50414,6.27043e+11,0.0031787,110,0.5
1,10000,11.8089,0,0.0011694,110,1
10000,10000,0.35781,1.99555e+14,21.3437,110,0.0001
7500,10000,0.80962,3.87064e+14,20.4548,110,0.000133333
5000,10000,0.730719,2.65001e+14,9.94853,110,0.0002
2500,10000,0.628193,1.33012e+14,4.96267,110,0.0004
1000,10000,0.0693925,5.23432e+13,1.77143,110,0.001
500,10000,1.43587,2.66229e+13,0.85829,110,0.002
250,10000,1.07768,1.37859e+13,0.441224,110,0.004
200,10000,0.738449,1.17625e+13,0.341251,110,0.005
150,10000,0.817942,8.60151e+12,0.256696,110,0.00666667
100,10000,0.273878,6.40921e+12,0.177721,110,0.01
50,10000,0.0225438,3.72179e+12,0.0918656,110,0.02
35,10000,0.3767,2.95423e+12,0.0640736,110,0.0285714
20,10000,1.81778,2.30351e+12,0.0371961,110,0.05
15,10000,0.0518263,1.99003e+12,0.0273808,110,0.0666667
10,10000,0.210967,1.56327e+12,0.018179,110,0.1
5,10000,1.77568,1.01519e+12,0.0094252,110,0.2
3,10000,2.89105,8.03682e+11,0.0053506,110,0.333333
2,10000,5.02611,6.56955e+11,0.003107,110,0.5
1,10000,10.6853,0,0.0011382,110,1
10000,10000,0.492312,2.02572e+14,21.8766,110,0.0001
7500,10000,0.49314,3.83308e+14,19.7084,110,0.000133333
5000,10000,1.00873,2.57793e+14,10.122,110,0.0002
2500,10000,0.592036,1.31371e+14,4.86696,110,0.0004
1000,10000,0.195189,5.20434e+13,1.73218,110,0.001
500,10000,1.48205,2.69645e+13,0.889162,110,0.002
250,10000,0.664625,1.40664e+13,0.422115,110,0.004
200,10000,0.529447,1.16584e+13,0.356386,110,0.005
150,10000,0.255519,8.76637e+12,0.252889,110,0.00666667
100,10000,0.871652,6.1425e+12,0.168231,110,0.01
50,10000,0.672453,3.80897e+12,0.0920402,110,0.02
35,10000,0.691806,2.95987e+12,0.0649223,110,0.0285714
20,10000,0.170652,2.26529e+12,0.0365236,110,0.05
15,10000,0.421527,1.96383e+12,0.0270428,110,0.0666667
10,10000,0.381429,1.5598e+12,0.0184255,110,0.1
5,10000,1.97171,1.06785e+12,0.0087959,110,0.2
3,10000,3.58987,7.68242e+11,0.0050046,110,0.333333
2,10000,5.09247,6.09119e+11,0.0031772,110,0.5
1,10000,10.7641,0,0.001228,110,1
10000,10000,1.78666,2.05584e+14,21.1743,110,0.0001
7500,10000,1.50822,3.82918e+14,19.7933,110,0.000133333
5000,10000,0.653809,2.59293e+14,10.0252,110,0.0002
2500,10000,0.459639,1.32212e+14,4.92389,110,0.0004
1000,10000,0.0440462,5.55129e+13,1.77053,110,0.001
500,10000,0.676095,2.81698e+13,0.869111,110,0.002
250,10000,0.950351,1.42639e+13,0.455918,110,0.004
200,10000,0.442445,1.13876e+13,0.329461,110,0.005
150,10000,0.494567,8.80557e+12,0.253541,110,0.00666667
100,10000,0.320796,6.31553e+12,0.181264,110,0.01
50,10000,1.47047,3.71184e+12,0.0884241,110,0.02
35,10000,0.588405,3.08991e+12,0.0631899,110,0.0285714
20,10000,1.99773,2.26132e+12,0.0411812,110,0.05
15,10000,0.00554081,1.85756e+12,0.0280521,110,0.0666667
10,10000,1.53392,1.51666e+12,0.0176782,110,0.1
5,10000,1.66324,1.06625e+12,0.0092855,110,0.2
3,10000,2.76282,8.11954e+11,0.0050122,110,0.333333
2,10000,4.37279,6.25116e+11,0.0032485,110,0.5
1,10000,10.2458,0,0.0013071,110,1
10000,10000,0.0802805,1.95787e+14,22.0157,110,0.0001
7500,10000,1.03885,4.01598e+14,19.5205,110,0.000133333
5000,10000,0.323365,2.61845e+14,10.1228,110,0.0002
2500,10000,0.170794,1.2569e+14,5.101,110,0.0004
1000,10000,0.829114,5.44017e+13,1.74789,110,0.001
500,10000,0.148536,2.73084e+13,0.88482,110,0.002
250,10000,0.324873,1.3976e+13,0.436467,110,0.004
200,10000,0.409518,1.16273e+13,0.362274,110,0.005
150,10000,1.14329,8.83586e+12,0.273931,110,0.00666667
100,10000,0.141309,6.33349e+12,0.180659,110,0.01
50,10000,0.51539,3.71072e+12,0.0999497,110,0.02
35,10000,0.624373,3.07894e+12,0.0649,110,0.0285714
20,10000,0.814367,2.27865e+12,0.0370707,110,0.05
15,10000,1.53247,1.90284e+12,0.0290783,110,0.0666667
10,10000,1.23634,1.55987e+12,0.01747,110,0.1
5,10000,3.94658,1.08958e+12,0.0095395,110,0.2
3,10000,2.25793,7.75643e+11,0.0052173,110,0.333333
2,10000,5.64122,5.98483e+11,0.0031962,110,0.5
1,10000,10.3357,0,0.0012295,110,1
10000,10000,0.929172,2.08299e+14,22.0822,110,0.0001
7500,10000,0.766199,3.84186e+14,19.7138,110,0.000133333
5000,10000,0.874066,2.44009e+14,10.505,110,0.0002
2500,10000,1.01243,1.23124e+14,5.08109,110,0.0004
1000,10000,0.0406329,5.23508e+13,1.75221,110,0.001
500,10000,0.97342,2.65921e+13,0.847119,110,0.002
250,10000,0.532366,1.34566e+13,0.430994,110,0.004
200,10000,0.22095,1.14708e+13,0.347774,110,0.005
150,10000,0.127356,9.44246e+12,0.266648,110,0.00666667
100,10000,0.787303,6.19659e+12,0.179792,110,0.01
50,10000,0.273987,3.79983e+12,0.0906771,110,0.02
35,10000,0.338303,3.007e+12,0.0632293,110,0.0285714
20,10000,1.27066,2.24084e+12,0.0357337,110,0.05
15,10000,0.062864,1.9088e+12,0.0260719,110,0.0666667
10,10000,1.25582,1.58809e+12,0.0172038,110,0.1
5,10000,1.33887,1.0404e+12,0.008658,110,0.2
3,10000,2.04139,7.70575e+11,0.0045041,110,0.333333
2,10000,4.35588,6.25911e+11,0.0030306,110,0.5
1,10000,12.119,0,0.0011444,110,1
10000,10000,0.696231,2.05131e+14,21.638,110,0.0001
7500,10000,0.551484,3.80194e+14,19.6824,110,0.000133333
5000,10000,0.550486,2.68164e+14,10.2539,110,0.0002
2500,10000,0.203952,1.32386e+14,5.02155,110,0.0004
1000,10000,1.9801,5.11411e+13,1.84436,110,0.001
500,10000,0.55388,2.75007e+13,0.885948,110,0.002
250,10000,0.615723,1.40306e+13,0.463283,110,0.004
200,10000,0.568456,1.16605e+13,0.363644,110,0.005
150,10000,0.483165,8.77699e+12,0.276481,110,0.00666667
100,10000,0.246947,6.41007e+12,0.178326,110,0.01
50,10000,0.356299,3.72934e+12,0.0928995,110,0.02
35,10000,0.569367,3.01012e+12,0.0591429,110,0.0285714
20,10000,0.850962,2.23025e+12,0.0373645,110,0.05
15,10000,0.801346,1.91149e+12,0.0270535,110,0.0666667
10,10000,1.59729,1.65343e+12,0.0184835,110,0.1
5,10000,0.388422,1.0614e+12,0.0088984,110,0.2
3,10000,2.9102,8.11297e+11,0.0055777,110,0.333333
2,10000,3.67733,6.33881e+11,0.0033183,110,0.5
1,10000,10.3295,0,0.0013171,110,1
10000,10000,0.00297973,1.97804e+14,21.6833,110,0.0001
7500,10000,0.459962,3.89209e+14,19.2661,110,0.000133333
5000,10000,0.0817528,2.69599e+14,9.96353,110,0.0002
2500,10000,0.0816913,1.384e+14,4.91657,110,0.0004
1000,10000,0.439043,5.11877e+13,1.75541,110,0.001
500,10000,0.0139121,2.71343e+13,0.869329,110,0.002
250,10000,0.688762,1.44286e+13,0.42159,110,0.004
200,10000,1.04315,1.14414e+13,0.342164,110,0.005
150,10000,0.462589,8.59675e+12,0.264238,110,0.00666667
100,10000,0.190913,6.00839e+12,0.172906,110,0.01
50,10000,1.09469,3.68294e+12,0.0904178,110,0.02
35,10000,0.305481,2.94386e+12,0.0641637,110,0.0285714
20,10000,1.55622,2.14342e+12,0.0483104,110,0.05
15,10000,0.0422316,1.79935e+12,0.0286602,110,0.0666667
10,10000,0.302248,1.48121e+12,0.0186862,110,0.1
5,10000,3.24363,1.09271e+12,0.0089739,110,0.2
3,10000,0.681178,7.44574e+11,0.00532,110,0.333333
2,10000,3.65116,6.01227e+11,0.0030352,110,0.5
1,10000,11.489,0,0.0011424,110,1
10000,10000,0.434581,2.06447e+14,22.4186,110,0.0001
7500,10000,0.586286,3.85292e+14,19.5885,110,0.000133333
5000,10000,0.10921,2.59535e+14,9.95041,110,0.0002
2500,10000,0.197533,1.27681e+14,4.85366,110,0.0004
1000,10000,1.0326,5.31596e+13,1.7279,110,0.001
500,10000,0.765346,2.77382e+13,0.835493,110,0.002
250,10000,0.256264,1.37453e+13,0.421406,110,0.004
200,10000,1.2893,1.18656e+13,0.327176,110,0.005
150,10000,0.150356,9.16173e+12,0.255819,110,0.00666667
100,10000,0.545228,6.25152e+12,0.170094,110,0.01
50,10000,0.315149,3.69419e+12,0.0876155,110,0.02
35,10000,0.219499,2.94863e+12,0.0569254,110,0.0285714
20,10000,0.253177,2.16663e+12,0.0352286,110,0.05
15,10000,0.522503,1.92286e+12,0.0269034,110,0.0666667
10,10000,0.370779,1.55937e+12,0.0179507,110,0.1
5,10000,0.513784,1.0365e+12,0.0091209,110,0.2
3,10000,1.028,7.39642e+11,0.0049525,110,0.333333
2,10000,4.53701,5.68021e+11,0.0029599,110,0.5
1,10000,10.7271,0,0.0012157,110,1
10000,10000,0.933351,1.99769e+14,22.1244,110,0.0001
7500,10000,0.484273,3.87163e+14,19.2911,110,0.000133333
5000,10000,0.578077,2.71631e+14,10.5058,110,0.0002
2500,10000,0.123634,1.26675e+14,5.31557,110,0.0004
1000,10000,0.151342,5.33038e+13,1.82272,110,0.001
500,10000,0.792597,2.71565e+13,0.866016,110,0.002
250,10000,0.259682,1.49777e+13,0.468395,110,0.004
200,10000,0.412896,1.13863e+13,0.33852,110,0.005
150,10000,2.45205,9.01074e+12,0.261335,110,0.00666667
100,10000,0.261474,6.11421e+12,0.185071,110,0.01
50,10000,0.418642,3.87578e+12,0.0913458,110,0.02
35,10000,1.0563,2.95733e+12,0.0613488,110,0.0285714
20,10000,1.1528,2.27647e+12,0.0358697,110,0.05
15,10000,0.334812,1.93333e+12,0.0266203,110,0.0666667
10,10000,0.491502,1.48499e+12,0.0200929,110,0.1
5,10000,0.809218,1.05072e+12,0.0119784,110,0.2
3,10000,3.42559,7.73358e+11,0.0072019,110,0.333333
2,10000,3.54153,5.68247e+11,0.0043641,110,0.5
1,10000,11.3365,0,0.0015456,110,1
10000,10000,0.78284,1.98841e+14,23.6748,110,0.0001
7500,10000,0.206899,3.90146e+14,20.1097,110,0.000133333
5000,10000,0.507774,2.67038e+14,10.099,110,0.0002
2500,10000,0.819766,1.29108e+14,4.84276,110,0.0004
1000,10000,1.25252,5.25187e+13,1.76456,110,0.001
500,10000,0.39511,2.6307e+13,0.864673,110,0.002
250,10000,0.331518,1.44099e+13,0.413437,110,0.004
200,10000,0.565511,1.14497e+13,0.341214,110,0.005
150,10000,0.0376079,8.5146e+12,0.257552,110,0.00666667
100,10000,0.505961,6.26218e+12,0.167217,110,0.01
50,10000,0.201986,3.71706e+12,0.0885548,110,0.02
35,10000,0.20401,3.03622e+12,0.0569104,110,0.0285714
20,10000,0.0929028,2.19271e+12,0.0352259,110,0.05
15,10000,0.462581,1.9512e+12,0.0265331,110,0.0666667
10,10000,0.765533,1.57517e+12,0.0182678,110,0.1
5,10000,2.07262,1.07013e+12,0.0086076,110,0.2
3,10000,1.87854,8.11882e+11,0.0048916,110,0.333333
2,10000,5.09633,6.25137e+11,0.0029916,110,0.5
1,10000,11.961,0,0.001145,110,1
10000,10000,1.03944,2.05755e+14,21.6257,110,0.0001
7500,10000,0.194555,3.96765e+14,20.2365,110,0.000133333
5000,10000,0.734798,2.67139e+14,10.1037,110,0.0002
2500,10000,0.0483733,1.34218e+14,4.92718,110,0.0004
1000,10000,0.514773,5.45012e+13,1.741,110,0.001
500,10000,0.845853,2.71856e+13,0.866538,110,0.002
250,10000,0.241169,1.32213e+13,0.445325,110,0.004
200,10000,0.0714412,1.15904e+13,0.335522,110,0.005
150,10000,0.32188,8.87169e+12,0.258104,110,0.00666667
100,10000,0.594309,6.05421e+12,0.168126,110,0.01
50,10000,0.700173,3.7338e+12,0.0864821,110,0.02
35,10000,0.110445,2.87772e+12,0.0626406,110,0.0285714
20,10000,0.36692,2.27128e+12,0.0353383,110,0.05
15,10000,1.18176,1.92928e+12,0.0266618,110,0.0666667
10,10000,1.20357,1.53116e+12,0.0182616,110,0.1
5,10000,1.61004,1.11858e+12,0.0088395,110,0.2
3,10000,3.37983,7.87767e+11,0.005116,110,0.333333
2,10000,4.90753,5.96826e+11,0.0030602,110,0.5
1,10000,12.5567,0,0.0012327,110,1
10000,10000,1.22414,2.15904e+14,21.6076,110,0.0001
7500,10000,0.377247,3.73614e+14,19.6532,110,0.000133333
5000,10000,0.477781,2.5179e+14,9.9548,110,0.0002
2500,10000,0.564622,1.33951e+14,4.92504,110,0.0004
1000,10000,0.656848,5.22617e+13,1.72853,110,0.001
500,10000,0.723332,2.68443e+13,0.864322,110,0.002
250,10000,0.581534,1.41228e+13,0.416614,110,0.004
200,10000,0.0777126,1.19763e+13,0.333008,110,0.005
150,10000,0.923415,8.73475e+12,0.256617,110,0.00666667
100,10000,1.57489,6.41243e+12,0.168543,110,0.01
50,10000,0.139351,3.66007e+12,0.0887507,110,0.02
35,10000,0.218143,2.97558e+12,0.0636734,110,0.0285714
20,10000,0.0365338,2.18033e+12,0.0324226,110,0.05
15,10000,0.963299,1.90045e+12,0.0263193,110,0.0666667
10,10000,0.922621,1.56202e+12,0.0177487,110,0.1
5,10000,2.29138,1.00363e+12,0.0089578,110,0.2
3,10000,3.07607,7.74215e+11,0.0050068,110,0.333333
2,10000,5.20677,6.49736e+11,0.0029859,110,0.5
1,10000,10.424,0,0.0011395,110,1
10000,10000,0.394148,1.97582e+14,21.2975,110,0.0001
7500,10000,0.041564,3.87927e+14,19.4171,110,0.000133333
5000,10000,0.326253,2.68399e+14,9.8482,110,0.0002
2500,10000,0.0982687,1.31656e+14,4.87931,110,0.0004
1000,10000,0.295296,5.28429e+13,1.75485,110,0.001
500,10000,0.764275,2.51904e+13,0.844945,110,0.002
250,10000,0.10289,1.34515e+13,0.423346,110,0.004
200,10000,0.968478,1.17354e+13,0.326757,110,0.005
150,10000,0.421786,8.79853e+12,0.251157,110,0.00666667
100,10000,0.340764,6.24094e+12,0.170112,110,0.01
50,10000,1.5654,3.88973e+12,0.0864681,110,0.02
35,10000,0.145681,2.9646e+12,0.0604135,110,0.0285714
20,10000,0.168888,2.20198e+12,0.035373,110,0.05
15,10000,0.428429,1.89002e+12,0.0265375,110,0.0666667
10,10000,1.31321,1.6089e+12,0.0176317,110,0.1
5,10000,1.33086,1.08553e+12,0.0086897,110,0.2
3,10000,3.15952,8.39289e+11,0.0050382,110,0.333333
2,10000,3.95914,5.80293e+11,0.0030284,110,0.5
1,10000,9.8667,0,0.0011381,110,1
10000,10000,0.313233,1.95771e+14,20.7555,110,0.0001
7500,10000,0.777542,3.99126e+14,19.9796,110,0.000133333
5000,10000,0.767257,2.57309e+14,9.95333,110,0.0002
2500,10000,0.0902105,1.35473e+14,4.89208,110,0.0004
1000,10000,0.82637,5.25267e+13,1.72006,110,0.001
500,10000,0.374953,2.7147e+13,0.836392,110,0.002
250,10000,0.0847611,1.42336e+13,0.410768,110,0.004
200,10000,0.543141,1.15549e+13,0.344967,110,0.005
150,10000,1.42354,8.83477e+12,0.248068,110,0.00666667
100,10000,0.465522,6.33045e+12,0.169741,110,0.01
50,10000,0.142568,3.77596e+12,0.0866858,110,0.02
35,10000,0.738957,3.06294e+12,0.0622147,110,0.0285714
20,10000,1.22748,2.25473e+12,0.0358926,110,0.05
15,10000,1.19303,1.99094e+12,0.0261856,110,0.0666667
10,10000,1.31907,1.50464e+12,0.0177922,110,0.1
5,10000,0.865589,1.09542e+12,0.0087035,110,0.2
3,10000,2.42159,7.81682e+11,0.0049163,110,0.333333
2,10000,5.80721,6.19462e+11,0.0031106,110,0.5
1,10000,9.4595,0,0.0011677,110,1
10000,10000,0.294893,2.01564e+14,20.6503,110,0.0001
7500,10000,0.444393,3.74118e+14,19.2015,110,0.000133333
5000,10000,0.198651,2.59189e+14,10.0127,110,0.0002
2500,10000,0.342088,1.30529e+14,4.92935,110,0.0004
1000,10000,0.57721,5.07121e+13,1.73028,110,0.001
500,10000,0.777604,2.68934e+13,0.838512,110,0.002
250,10000,0.47075,1.42414e+13,0.411109,110,0.004
200,10000,0.345058,1.15388e+13,0.332342,110,0.005
150,10000,0.311985,9.1512e+12,0.246182,110,0.00666667
100,10000,0.777602,6.30059e+12,0.166962,110,0.01
50,10000,0.351626,3.65879e+12,0.0869952,110,0.02
35,10000,1.08093,2.93851e+12,0.0624348,110,0.0285714
20,10000,1.16954,2.14332e+12,0.0349914,110,0.05
15,10000,0.439664,1.92158e+12,0.0266451,110,0.0666667
10,10000,1.00045,1.52105e+12,0.0180147,110,0.1
5,10000,0.529328,1.04712e+12,0.0090118,110,0.2
3,10000,3.03413,7.81915e+11,0.0049449,110,0.333333
2,10000,4.72166,6.40158e+11,0.002975,110,0.5
1,10000,10.0362,0,0.0011623,110,1
10000,10000,1.06786,1.94694e+14,20.8948,110,0.0001
7500,10000,0.244503,3.76613e+14,19.0639,110,0.000133333
5000,10000,0.623558,2.54791e+14,9.81985,110,0.0002
2500,10000,1.46339,1.24914e+14,4.853,110,0.0004
1000,10000,0.00972346,5.28788e+13,1.74263,110,0.001
500,10000,0.00538222,2.59559e+13,0.847054,110,0.002
250,10000,0.00253606,1.4296e+13,0.41341,110,0.004
200,10000,0.390408,1.16632e+13,0.333915,110,0.005
150,10000,1.28292,8.94429e+12,0.247128,110,0.00666667
100,10000,0.411176,6.46699e+12,0.169898,110,0.01
50,10000,0.493441,3.79422e+12,0.0872906,110,0.02
35,10000,1.35472,3.02649e+12,0.0621986,110,0.0285714
20,10000,1.4558,2.22689e+12,0.0349763,110,0.05
15,10000,1.30721,2.00097e+12,0.0262797,110,0.0666667
10,10000,0.32778,1.5035e+12,0.0178902,110,0.1
5,10000,1.17924,1.09725e+12,0.0088694,110,0.2
3,10000,3.38162,7.77064e+11,0.0049032,110,0.333333
2,10000,6.01453,5.46802e+11,0.0029523,110,0.5
1,10000,9.78018,0,0.0011614,110,1
10000,10000,0.649752,2.05524e+14,20.5725,110,0.0001
7500,10000,0.336446,3.87745e+14,18.9587,110,0.000133333
5000,10000,0.00251525,2.78941e+14,9.92028,110,0.0002
2500,10000,0.0137162,1.30251e+14,4.84899,110,0.0004
1000,10000,0.690221,5.15834e+13,1.77162,110,0.001
500,10000,0.286497,2.7266e+13,0.844457,110,0.002
250,10000,1.53718,1.37394e+13,0.411574,110,0.004
200,10000,1.10861,1.07909e+13,0.334377,110,0.005
150,10000,0.129463,8.84839e+12,0.248139,110,0.00666667
100,10000,1.30622,6.35642e+12,0.165511,110,0.01
50,10000,0.151835,3.79756e+12,0.0849957,110,0.02
35,10000,0.340168,3.00733e+12,0.0615042,110,0.0285714
20,10000,0.986364,2.28809e+12,0.0359034,110,0.05
15,10000,2.39935,1.97456e+12,0.0259667,110,0.0666667
10,10000,1.94681,1.56166e+12,0.0180277,110,0.1
5,10000,2.83336,1.09462e+12,0.0089977,110,0.2
3,10000,2.89742,8.05901e+11,0.0048625,110,0.333333
2,10000,3.71973,5.30407e+11,0.0029264,110,0.5
1,10000,10.2842,0,0.0013013,110,1
10000,10000,0.498814,1.99633e+14,20.5688,110,0.0001
7500,10000,0.845857,4.12319e+14,18.9655,110,0.000133333
5000,10000,0.414078,2.51759e+14,9.80863,110,0.0002
2500,10000,0.492436,1.32749e+14,4.88877,110,0.0004
1000,10000,0.133765,5.1454e+13,1.71124,110,0.001
500,10000,2.15567,2.58534e+13,0.923411,110,0.002
250,10000,0.773172,1.40639e+13,0.428767,110,0.004
200,10000,1.498,1.12508e+13,0.330919,110,0.005
150,10000,0.79008,9.09216e+12,0.250301,110,0.00666667
100,10000,0.727932,6.2414e+12,0.17284,110,0.01
50,10000,1.15843,3.72032e+12,0.0806649,110,0.02
35,10000,0.256351,2.86897e+12,0.0624686,110,0.0285714
20,10000,0.175428,2.19862e+12,0.0358707,110,0.05
15,10000,1.14553,1.8906e+12,0.026629,110,0.0666667
10,10000,0.954343,1.4907e+12,0.0182721,110,0.1
5,10000,2.44531,1.06765e+12,0.0088748,110,0.2
3,10000,2.6663,7.72054e+11,0.0050694,110,0.333333
2,10000,4.71854,6.43281e+11,0.0030576,110,0.5
1,10000,9.30127,0,0.0011949,110,1
10000,10000,0.987385,2.06664e+14,20.5934,110,0.0001
